ROM DataFile Version : 1.1
Shaman King - Asu e no Ishi¬shamking1¬shamking¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC2D,release:20020829,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Sorobang¬sorobang¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Kaga Tech¬2000¬¬¬¬¬slot:ws_sram,rotated:yes,serial:SWJ-KGTC09,release:20001209,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Saint Seiya - Ougon Densetsu Hen - Perfect Edition¬sseiya¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_rom,serial:SWJ-BANC3D,release:20030731,alt_title:  ¬0¬1¬<IPS>¬</IPS>¬¬¬
Star Hearts - Hoshi to Daichi no Shisha¬starhear¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC16,release:20010827,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Star Hearts - Hoshi to Daichi no Shisha - Taikenban¬starheartai¬starhear¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram¬0¬1¬<IPS>¬</IPS>¬¬¬
Namco Super Wars¬suprwars¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC28,release:20021031,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Terrors 2¬terrors2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2000¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-BANC05,release:20001221,alt_title:2¬0¬1¬<IPS>¬</IPS>¬¬¬
Tetris¬tetris¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Vanguard¬2002¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-VGDC01,release:20020418,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Uchuu Senkan Yamato¬yamato¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC09,release:20010208,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Ultraman - Hikari no Kuni no Shisha¬ultraman¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC11,release:20010621,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
